"PROG","NORD","ISTAT","NOME","DUG_CER","DENOM_CER","CIVICO_CER","SUFF_CER","COMUNE_CER","PROV_CER","DUG_TROVAT","DENOM_TROV","CIVIC_TROV","SUFF_TROV","COM_TROV","PROV_TROV","X","Y","lat","long"
580,2132,38022,"Chiesa parrocchiale dei SS. Pietro e Paolo chiesa con campanile","via","Mantova",120,,"Vigarano Mainarda","Ferrara","VIA","MANTOVA",120,,"VIGARANO MAINARDA","FERRARA","698423.831312","4970833.808892","44.863299841582268","11.511610194583934"
581,2133,38022,"Chiesa parrocchiale dei SS. Pietro e Paolo canonica","via","Mantova",120,,"Vigarano Mainarda","Ferrara","VIA","MANTOVA",120,,"VIGARANO MAINARDA","FERRARA","698423.831312","4970833.808892","44.863299841582268","11.511610194583934"
971,2727,38003,"Circolo Arci  (ex scuola elementare)","via","Centrale",20,,"Bondeno","Ferrara","VIA","CENTRALE",20,,"BONDENO","FERRARA","688858.14477","4970770.425022","44.865327689209273","11.390613998144509"
1304,3292,36022,"Oratorio della Beata Vergine del Rosario","via","Scarabella",0,,"Mirandola","Modena","VIA","SCARABELLA",0,,"MIRANDOLA","MODENA","661841.712364","4970719.127808","44.871511792975809","11.04885359096513"
894,2572,35028,"Chiesa Parrocchiale di San Giuseppe","via","Reatino",63,,"Novellara","Reggio nell'Emilia","STRADA","Reatino",63,,"NOVELLARA","REGGIO NELL'EMILIA","639012.660013","4970681.511817","44.875991948080724","10.759983767533143"
1702,2013,38003,"Chiesetta della Coronella","via","Provinciale Centese",0,,"Bondeno","Ferrara","VIA","PROVINCIALE CENTESE",0,,"BONDENO","FERRARA","688439.727702","4970665.922963","44.864498476339286","11.38528332461425"
533,2065,38008,"Chiesa parrocchiale della Nativit di Maria V. e S. Lorenzo chiesa con campanile","via","Dell'Unione",398,,"Ferrara","Ferrara","VIA","DELL'UNIONE",398,,"FERRARA","FERRARA","714829.719361","4970238.832048","44.853196146042769","11.718795988929415"
1033,2807,38008,"Ex Linificio e canapificio nazionale -Ex Toselli - Comune di Ferrara - Ufficio tecnico Comunale-Protezione Civile- Sede LL.PP. edificio industriale - uffici tecnici","via","Marconi",37,,"Ferrara","Ferrara","VIA","G.MARCONI",0,,"FERRARA","FERRARA","705466.171812","4970092.332678","44.854637411333002","11.600360224569227"
1034,2808,38008,"Ex Linificio e canapificio nazionale -Ex Toselli - Comune di Ferrara - Ufficio tecnico Comunale-Protezione Civile- Sede LL.PP. edificio industriale - magazzino musei comunali e LLPP","via","Marconi",37,,"Ferrara","Ferrara","VIA","G.MARCONI",0,,"FERRARA","FERRARA","705466.171812","4970092.332678","44.854637411333002","11.600360224569227"
1035,2811,38008,"Ex Linificio e canapificio nazionale -Ex Toselli - Comune di Ferrara - Ufficio tecnico Comunale-Protezione Civile- Sede LL.PP. edificio industriale - magazzino comunale","via","Marconi",37,,"Ferrara","Ferrara","VIA","G.MARCONI",0,,"FERRARA","FERRARA","705466.171812","4970092.332678","44.854637411333002","11.600360224569227"
1036,2812,38008,"Ex Linificio e canapificio nazionale -Ex Toselli - Comune di Ferrara - Ufficio tecnico Comunale-Protezione Civile- Sede LL.PP. edificio industriale - ex cabina elettrica","via","Marconi",37,,"Ferrara","Ferrara","VIA","G.MARCONI",0,,"FERRARA","FERRARA","705466.171812","4970092.332678","44.854637411333002","11.600360224569227"
1037,2813,38008,"Ex Linificio e canapificio nazionale -Ex Toselli - Comune di Ferrara - Ufficio tecnico Comunale-Protezione Civile- Sede LL.PP. edificio industriale - magazzino protezione civile","via","Marconi",37,,"Ferrara","Ferrara","VIA","G.MARCONI",0,,"FERRARA","FERRARA","705466.171812","4970092.332678","44.854637411333002","11.600360224569227"
608,2171,36012,"Chiesa e Oratorio degli Obici palazzo","via","Comunale Rovere",46,,"Finale Emilia","Modena","VIA","Comunale Rovere",0,,"FINALE EMILIA","MODENA","680726.268518","4969958.100765","44.86012866568116","11.287472993214694"
607,2170,36012,"Chiesa e Oratorio degli Obici chiesa","via","Comunale Rovere",46,,"Finale Emilia","Modena","VIA","Comunale Rovere",0,,"FINALE EMILIA","MODENA","680726.268518","4969958.100765","44.86012866568116","11.287472993214694"
126,266,36005,"Magazzino Officina Carpenteria Metallica di Ponte Pietra",,"S.P. 413 Romana Nord ciglio 139",0,,"Carpi","Modena","STRADA","S.413 ROMANA NORD",139,,"CARPI","MODENA","649349.41193","4969944.978352","44.867273860710384","10.890567451738786"
612,2177,36021,"Chiesa parrocchiale e canonica di S. Luca Evangelista chiesa con campanile","via","Camurana",35,,"Medolla","Modena","VIA","Camurana",35,,"MEDOLLA","MODENA","664101.059589","4969855.278096","44.863223824569282","11.07715776084463"
564,2104,38008,"Chiesa parrocchiale della Nativit di M.V.","via","Modena",386,,"Ferrara","Ferrara","VIA","MODENA",386,,"FERRARA","FERRARA","702103.669233","4969696.892368","44.852041860187924","11.557689924827631"
402,765,38008,"Scuola Materna San Giuseppe",,"Martiri",121,,"Ferrara","Ferrara","VIA","X MARTIRI",121,,"FERRARA","FERRARA","701588.891077","4969600.824614","44.851323567021574","11.551143529754022"
565,2105,38008,"Chiesa parrocchiale di San Filippo e Giacomo chiesa con campanile","via","Martiri",131,,"Ferrara","Ferrara","VIA","X MARTIRI",131,,"FERRARA","FERRARA","701558.291434","4969574.39581","44.85109453355166","11.550746171407278"
566,2106,38008,"Chiesa parrocchiale di San Filippo e Giacomo palazzo","via","Martiri",131,,"Ferrara","Ferrara","VIA","X MARTIRI",131,,"FERRARA","FERRARA","701558.291434","4969574.39581","44.85109453355166","11.550746171407278"
836,2486,36022,"Chiesa parrocchiale dei SS. Filippo e Giacomo con campanile chiesa con campanile","via","Statale sud",273,,"Mirandola","Modena","VIA","STATALE SUD",273,,"MIRANDOLA","MODENA","662637.094748","4969547.746824","44.860792629777386","11.058540566071242"
837,2487,36022,"Chiesa parrocchiale dei SS. Filippo e Giacomo con campanile canonica","via","Statale sud",273,,"Mirandola","Modena","VIA","STATALE SUD",273,,"MIRANDOLA","MODENA","662637.094748","4969547.746824","44.860792629777386","11.058540566071242"
536,2070,38008,"Chiesa parrocchiale dell'Annunciazione di Maria Vergine","via","Modena",208,,"Ferrara","Ferrara","VIA","MODENA",208,,"FERRARA","FERRARA","703748.805848","4969304.403764","44.848044191331255","11.578331114025429"
892,2570,35028,"Chiesa parrocchiale di San Bernardino","via","San Bernardino",140,,"Novellara","Reggio nell'Emilia","STRADA","S.Bernardino",140,,"NOVELLARA","REGGIO NELL'EMILIA","631926.342237","4969228.351198","44.864263156881506","10.669927597605108"
861,2520,35006,"Chiesa parrocchiale della SS. Annunziata","piazza","della Libert",8,,"Brescello","Reggio nell'Emilia","PIAZZA","Martiri della Liberta'",8,,"BRESCELLO","REGGIO NELL'EMILIA","616276.827609","4969188.681727","44.866630668856324","10.47189620369889"
1971,9662,36038,"Chiesa di Ponte Pioppa",,"Ponte Pioppa",0,,"San Possidonio","Modena",,"Pioppa",0,,"SAN POSSIDONIO","MODENA","655311.421063","4969166.736503","44.858998125069682","10.965756728753247"
569,2113,38008,"Chiesa parrocchiale di San Martino, Vescovo chiesa con campanile","via","Massafiscaglia",29,,"Ferrara","Ferrara","VIA","MASSAFISCAGLIA",29,,"FERRARA","FERRARA","715116.515034","4969066.814191","44.842570939429002","11.721924716033135"
570,2114,38008,"Chiesa parrocchiale di San Martino, Vescovo canonica","via","Massafiscaglia",29,,"Ferrara","Ferrara","VIA","MASSAFISCAGLIA",29,,"FERRARA","FERRARA","715116.515034","4969066.814191","44.842570939429002","11.721924716033135"
1058,2852,38008,"Ex Scuola Sabbioni",,,0,,"Ferrara","Ferrara","VIA","A.VITA FINZI",0,,"FERRARA","FERRARA","708545.076469","4968906.632355","44.843081329178752","11.638798315506495"
1059,2853,38008,"Ex Scuola Monestirolo",,,0,,"Ferrara","Ferrara","VIA","A.VITA FINZI",0,,"FERRARA","FERRARA","708545.076469","4968906.632355","44.843081329178752","11.638798315506495"
1057,2848,38008,"Ex scuola elementare","via","Massafiscaglia",0,,"Ferrara","Ferrara","VIA","MASSAFISCAGLIA",0,,"FERRARA","FERRARA","720917.647218","4968820.995447","44.838588366390859","11.795134846809491"
1709,2160,36009,"Oratorio della Gaviola","via","Concordia",0,,"Cavezzo","Modena","VIA","Concordia",0,,"CAVEZZO","MODENA","658946.995335","4968459.185017","44.851831442039106","11.011521996264461"
596,2157,36009,"Chiesa parrocchiale di S. Giovanni Battista","via","di Mezzo",0,,"Cavezzo","Modena","VIA","Di Mezzo",0,,"CAVEZZO","MODENA","658446.813469","4968326.309599","44.850747301750459","11.005154428154015"
534,2068,38008,"Chiesa parrocchiale di San Giovanni Battista chiesa con campanile","via","Montebello",0,,"Ferrara","Ferrara","VIA","MONTEBELLO",0,,"FERRARA","FERRARA","707622.527826","4968308.406359","44.837970690859549","11.626892619948642"
535,2069,38008,"Chiesa parrocchiale di San Giovanni Battista canonica","via","Montebello",0,,"Ferrara","Ferrara","VIA","MONTEBELLO",0,,"FERRARA","FERRARA","707622.527826","4968308.406359","44.837970690859549","11.626892619948642"
571,2115,38008,"Chiesa parrocchiale di San Giovanni Battista chiesa con campanile","via","Cappellini",40,,"Ferrara","Ferrara","PIAZZA","A.CAPPELLINI",40,,"FERRARA","FERRARA","723801.230785","4968204.373588","44.832145821779235","11.831303113155959"
572,2116,38008,"Chiesa parrocchiale di San Giovanni Battista canonica","via","Cappellini",40,,"Ferrara","Ferrara","PIAZZA","A.CAPPELLINI",40,,"FERRARA","FERRARA","723801.230785","4968204.373588","44.832145821779235","11.831303113155959"
599,2162,36012,"Chiesa parrocchiale di San Geminiano","via","Modena Ovest",3,,"Finale Emilia","Modena","VIA","per Modena Ovest",0,,"FINALE EMILIA","MODENA","673950.595446","4968051.473214","44.844662737269502","11.201123315738041"
1031,2802,38008,"Ex MOF (mercato ortofrutticolo)","corso","Isonzo",133,"A","Ferrara","Ferrara",,"CSO ISONZO",133,,"FERRARA","FERRARA","706251.46513","4968037.400088","44.835931128973883","11.609453554250068"
1296,3272,38008,"Immobile- Universit israelitica - Comunit ebraica","via","Mazzini",12,,"Ferrara","Ferrara","VIA","MAZZINI",12,,"FERRARA","FERRARA","707179.630146","4967919.469979","44.834601792318168","11.621136158688007"
552,2091,38008,"Chiesa parrocchiale dei Santi Cosma e Damiano chiesa con campanile","Via","Crispa",127,,"Ferrara","Ferrara","VIA","DELLA CRISPA",127,,"FERRARA","FERRARA","711810.343113","4967876.679391","44.832857900790728","11.679640529916497"
553,2092,38008,"Chiesa parrocchiale dei Santi Cosma e Damiano canonica","Via","Crispa",127,,"Ferrara","Ferrara","VIA","DELLA CRISPA",127,,"FERRARA","FERRARA","711810.343113","4967876.679391","44.832857900790728","11.679640529916497"
1322,5033,38008,"Chiesa di San Paolo - Chiesa parrocchiale della Conversione di San Paolo","Corso","Porta Reno",60,,"Ferrara","Ferrara",,"CSO PORTA RENO",60,,"FERRARA","FERRARA","706901.947725","4967829.573487","44.833873920043146","11.617590099172242"
1048,2837,38008,"Ex Istituto Provinciale per l'Infanzia (gia Palazzo Strozzi e Casamento Savonarola) e pertinenze/Padiglione Giglioli - Ufficio Ermitage Italia-palazzo- casamento Savonarola","via","Savonarola",15,,"Ferrara","Ferrara","VIA","SAVONAROLA",15,,"FERRARA","FERRARA","707633.322274","4967761.9713","44.833053617695221","11.626805644000735"
1046,2835,38008,"Polo S.T. ""Cattedrale""","via","Saragat",0,,"Ferrara","Ferrara","VIA","GIUSEPPE SARAGAT",0,,"FERRARA","FERRARA","705327.769948","4967726.670308","44.83340309096986","11.597653545009607"
1018,2786,38008,"Porta Reno (ex Porta Paola) ed immobili presso mura","piazza","Travaglio",6,,"Ferrara","Ferrara","PIAZZA","DEL TRAVAGLIO",6,,"FERRARA","FERRARA","706833.534131","4967675.182863","44.832505345376617","11.616662605384292"
650,2235,36037,"Chiesa di S. Giuseppe o della Madonna del Mulino","via","Mulino",0,,"San Felice sul Panaro","Modena","VIA","Molino",0,,"SAN FELICE SUL PANARO","MODENA","669420.131916","4967629.636573","44.841958207737143","11.143695902803383"
677,2270,38004,"Scuola Parrocchiale","via","Correggio",465,,"Cento","Ferrara","VIA","CORREGGIO [CASUMARO]",465,,"CENTO","FERRARA","686487.652152","4967559.463554","44.837070646148987","11.359453171682601"
131,273,36028,"Ponte Stradale sul C.A.B.R. - loc. Ponte Pietra",,"S.S. Nord snc",0,,"Novi di Modena","Modena","VIA","Aldo Moro",0,,"NOVI DI MODENA","MODENA","654254.79029","4967379.272218","44.843145800667216","10.951847425160208"
651,2236,36037,"Chiesa di S. Croce - Oratorio di Piazza","piazza","Matteotti",0,,"San Felice sul Panaro","Modena","PIAZZA","Matteotti",0,,"SAN FELICE SUL PANARO","MODENA","669371.14484","4967333.271921","44.839303779397667","11.142977619459003"
1004,2767,38008,"Chiesa della Madonnina - Chiesa di S. Maria della Visitazione o S. Maria Porta di Sotto - Chiesa parrocchiale della Visitazione di Maria V. (Madonnina) chiesa e canonica","via","Formignana",31,,"Ferrara","Ferrara","VIA","FORMIGNANA",0,,"FERRARA","FERRARA","707994.727746","4967247.183615","44.828319074927059","11.631162254423328"
1802,7011,36028,"Casello e magazzino idraulico","via","Vincenzo Monti",17,,"Novi di Modena","Modena","VIA","Monti Vincenzo",17,,"NOVI DI MODENA","MODENA","654774.45699","4967166.859645","44.841122196666596","10.95835437596004"
1091,2907,38008,"Chiesa di Sant'Apollonia","via","XX settembre",118,,"Ferrara","Ferrara","VIA","XX SETTEMBRE",118,,"FERRARA","FERRARA","707650.828605","4967148.645881","44.827533061562036","11.626776179888543"
669,2262,38004,"Chiesa parrocchiale di S. Martino di Tours *chiesa con campanile","via","Bondenese",134,,"Cento","Ferrara","VIA","BONDENESE [CASUMARO]",134,,"CENTO","FERRARA","686494.652875","4967107.472903","44.833003367258492","11.359375682890335"
670,2263,38004,"Chiesa parrocchiale di S. Martino di Tours canonica","via","Bondenese",134,,"Cento","Ferrara","VIA","BONDENESE [CASUMARO]",134,,"CENTO","FERRARA","686494.652875","4967107.472903","44.833003367258492","11.359375682890335"
671,2264,38004,"Chiesa parrocchiale di S. Martino di Tours oratorio",,"Bondenese",134,,"Cento","Ferrara","VIA","BONDENESE [CASUMARO]",134,,"CENTO","FERRARA","686494.652875","4967107.472903","44.833003367258492","11.359375682890335"
602,2165,36012,"Chiesa di S. Agostino del Seminario (gi Chiesa di S. Nicola da Tolentino)","piazza","Don Bosco",1,,"Finale Emilia","Modena","PIAZZALE","Don Giovanni Bosco",0,,"FINALE EMILIA","MODENA","681947.764815","4967084.391825","44.833969342247144","11.301890920220336"
1362,5128,38004,"Scuola primaria di Buonacompra",,"Bondenese",107,"A","Cento","Ferrara","VIA","BONDENESE [CASUMARO]",107,,"CENTO","FERRARA","686441.654114","4967048.475217","44.832486555384506","11.358684096917122"
603,2166,36012,"Chiesa di S. Francesco d'Assisi chiesa con campanile","via","Oberdan",31,,"Finale Emilia","Modena","VIA","Guglielmo Oberdan",0,,"FINALE EMILIA","MODENA","681353.592106","4967048.052314","44.833793694017899","11.294366868561829"
604,2167,36012,"Chiesa di S. Francesco d'Assisi edificio parrocchiale","via","Oberdan",31,,"Finale Emilia","Modena","VIA","Guglielmo Oberdan",0,,"FINALE EMILIA","MODENA","681353.592106","4967048.052314","44.833793694017899","11.294366868561829"
1163,3019,36012,"Torre dei Modenesi (o dell'Orologio)","piazza","Baccarini",0,,"Finale Emilia","Modena","PIAZZA","Alfredo Baccarini",0,,"FINALE EMILIA","MODENA","681352.079834","4966841.601363","44.831937059606759","11.294274033187563"
674,2267,38004,"Scuola materna comunale di Buonacompra - Ex casa del partito fascista","via","Bondenese",94,,"Cento","Ferrara","VIA","BONDENESE [CASUMARO]",94,,"CENTO","FERRARA","686392.655508","4966765.48216","44.829953954841265","11.357960889465332"
1214,3143,36012,"Chiesa della Confraternita della Buona Morte/Chiesa di S. Bartolomeo","piazza","Garibaldi",0,,"Finale Emilia","Modena","PIAZZA","Giuseppe Garibaldi",0,,"FINALE EMILIA","MODENA","681468.915306","4966754.748991","44.83112613175382","11.295719895907027"
910,2595,35034,"Chiesa di Sant'Antonio da Padova  chiesa","via","Ca' de Frati",0,,"Rio Saliceto","Reggio nell'Emilia","VIA","Ca' de' Frati",0,,"RIO SALICETO","REGGIO NELL'EMILIA","643513.606948","4966739.094875","44.839627343612435","10.815824711150409"
911,2596,35034,"Chiesa di Sant'Antonio da Padova  canonica","via","Ca' de Frati",0,,"Rio Saliceto","Reggio nell'Emilia","VIA","Ca' de' Frati",0,,"RIO SALICETO","REGGIO NELL'EMILIA","643513.606948","4966739.094875","44.839627343612435","10.815824711150409"
127,267,35034,"Magazzino Idraulico di Ca' dei Frati",,"S.P. 46 Via Ca' dei Frati n. 72",0,,"Rio Saliceto","Reggio nell'Emilia","VIA","Ca' de' Frati",0,,"RIO SALICETO","REGGIO NELL'EMILIA","643513.606948","4966739.094875","44.839627343612435","10.815824711150409"
2025,9726,36012,"Cimitero Comunale Manumentale","via","Cimitero",51,,"Finale Emilia","Modena","VIA","Cimitero",0,1,"FINALE EMILIA","MODENA","680907.171537","4966664.00551","44.830452486621589","11.288586763364062"
601,2164,36012,"Chiesa di S. Francesco di Paola (del Cimitero)","via","Cimitero",0,,"Finale Emilia","Modena","VIA","Cimitero",0,,"FINALE EMILIA","MODENA","680907.171537","4966664.00551","44.830452486621589","11.288586763364062"
611,2176,36021,"Chiesa parrocchiale di S. Bartolomeo Apostolo","via","Villafranca",59,,"Medolla","Modena","VIA","Villafranca",59,,"MEDOLLA","MODENA","662906.971923","4966608.195683","44.834285841781558","11.061010612493439"
1710,2172,36012,"Oratorio di S. Lorenzo","via","San Lorenzo",20,,"Finale Emilia","Modena","VIA","San Lorenzo",0,,"FINALE EMILIA","MODENA","678992.457865","4966499.673402","44.82945699537968","11.264325553181855"
1787,5125,38004,"Materna",,"Reno Centese",0,,"Cento","Ferrara",,"Reno Centese",0,,"CENTO","FERRARA","684087.0513","4966484.629295","44.828026067489766","11.328716279902833"
1153,2995,36009,"Cimitero di Motta","via","Nuova Molza",4,,"Cavezzo","Modena","VIA","Nuova Molza",4,,"CAVEZZO","MODENA","657455.049451","4966316.107357","44.832881688355137","10.991987657387876"
2129,10081,35029,"Chiesa di S. Bartolomeo Apostolo","via","Cimitero di Enzola",0,,"Poviglio","Reggio nell'Emilia","VIOTTOLO","Cimitero Enzola",0,,"POVIGLIO","REGGIO NELL'EMILIA","617017.213879","4966249.046412","44.840055296648778","10.480587174949964"
592,2153,36009,"Chiesa parrocchiale di S. Maria ad Nives chiesa con campanile","via","Cantone",0,,"Cavezzo","Modena","VIA","Cantone",0,,"CAVEZZO","MODENA","655382.808191","4966146.816485","44.831812766683328","10.965735143275026"
593,2154,36009,"Chiesa parrocchiale di S. Maria ad Nives canonica","via","Cantone",0,,"Cavezzo","Modena","VIA","Cantone",0,,"CAVEZZO","MODENA","655382.808191","4966146.816485","44.831812766683328","10.965735143275026"
1060,2854,38008,"Ex Chiesa e convento di San Bartolo","via","San Bartolo",113,,"Ferrara","Ferrara","VIA","SAN BARTOLO",0,,"FERRARA","FERRARA","709330.734545","4965993.059762","44.816650784369827","11.647528377287804"
575,2125,38008,"Chiesa parrocchiale di San Nicol chiesa con campanile","via","della Ginestra",163,,"Ferrara","Ferrara","VIA","DELLA GINESTRA",163,,"FERRARA","FERRARA","712586.291488","4965937.37455","44.815188469374398","11.688635087866144"
576,2126,38008,"Chiesa parrocchiale di San Nicol canonica","via","della Ginestra",163,,"Ferrara","Ferrara","VIA","DELLA GINESTRA",163,,"FERRARA","FERRARA","712586.291488","4965937.37455","44.815188469374398","11.688635087866144"
579,2129,38018,"Chiesa parrocchiale di S. Maria dei Boschi chiesa con campanile","piazza","Saffi",1,,"Poggio Renatico","Ferrara","PIAZZA","AURELIO SAFFI",0,,"POGGIO RENATICO","FERRARA","696965.378619","4965865.844436","44.819024084856892","11.491239496094805"
1123,2952,36005,"Ex campo di concentramento","via","Remesina esterna",32,,"Carpi","Modena","VIA","REMESINA ESTERNA",32,,"CARPI","MODENA","650310.85452","4965593.689893","44.827922365146136","10.901442485205415"
863,2522,35009,"Chiesa della SS. Trinit/Abbazia della Santissima Trinit","via","Abbazia",28,,"Campagnola Emilia","Reggio nell'Emilia","VIA","Abbazia",28,,"CAMPAGNOLA EMILIA","REGGIO NELL'EMILIA","637320.249288","4965534.260923","44.830005066895076","10.73717341660508"
537,2071,38008,"Chiesa parrocchiale di San Giorgio Martire chiesa con campanile","via","Comacchio",1201,,"Ferrara","Ferrara","VIA","COMACCHIO",1201,,"FERRARA","FERRARA","716426.444107","4965077.838779","44.806306329076584","11.736781841999875"
538,2072,38008,"Chiesa parrocchiale di San Giorgio Martire canonica","via","Comacchio",1201,,"Ferrara","Ferrara","VIA","COMACCHIO",1201,,"FERRARA","FERRARA","716426.444107","4965077.838779","44.806306329076584","11.736781841999875"
1154,2996,36009,"Ex scuole","via","S. Luigi",27,,"Cavezzo","Modena","VIA","San Luigi",27,,"CAVEZZO","MODENA","658694.806352","4965071.077141","44.821405979593997","11.00727349434259"
678,2271,38004,"Chiesa parrocchiale di S. Anna e campanile chiesa con campanile","via","Chiesa",89,,"Cento","Ferrara","VIA","CHIESA [ALBERONE]",89,,"CENTO","FERRARA","682386.736185","4965068.595052","44.815725421101241","11.306716431042531"
679,2272,38004,"Chiesa parrocchiale di S. Anna e campanile canonica","via","Chiesa",89,,"Cento","Ferrara","VIA","CHIESA [ALBERONE]",89,,"CENTO","FERRARA","682386.736185","4965068.595052","44.815725421101241","11.306716431042531"
2219,9813,38004,"Chiesa parrocchiale di S. Anna e campanile campanile","via","Chiesa",89,,"Cento","Ferrara","VIA","CHIESA [ALBERONE]",89,,"CENTO","FERRARA","682386.736185","4965068.595052","44.815725421101241","11.306716431042531"
1055,2846,38008,"Ex Scuola elementare/Scuola di Chiesuol del Fosso","via","Coronella",92,,"Ferrara","Ferrara","VIA","CORONELLA",92,,"FERRARA","FERRARA","703167.158857","4964915.329833","44.80873856571705","11.569222870964994"
691,2285,38004,"Chiesa parrocchiale di S. Maria del Salice e pertinenze chiesa con campanile","via","Chiesa",81,,"Cento","Ferrara","VIA","CHIESA [ALBERONE]",0,,"CENTO","FERRARA","682760.847543","4964913.122681","44.814231326676584","11.311388227530612"
692,2286,38004,"Chiesa parrocchiale di S. Maria del Salice e pertinenze canonica","via","Chiesa",81,,"Cento","Ferrara","VIA","CHIESA [ALBERONE]",0,,"CENTO","FERRARA","682760.847543","4964913.122681","44.814231326676584","11.311388227530612"
693,2287,38004,"Chiesa parrocchiale di S. Maria del Salice e pertinenze palazzo","via","Chiesa",81,,"Cento","Ferrara","VIA","CHIESA [ALBERONE]",0,,"CENTO","FERRARA","682760.847543","4964913.122681","44.814231326676584","11.311388227530612"
814,2455,36005,"Chiesa della Nativit della Beata Vergine di Maria","via","Mare Jonio",10,,"Carpi","Modena","VIA","MAR IONIO",10,,"CARPI","MODENA","649348.157503","4964833.646974","44.821286100092244","10.889047516002371"
1317,5026,36005,"Chiesa della Nativit della Beata Vergine di Maria","via","Mare Jonio",10,,"Carpi","Modena","VIA","MAR IONIO",10,,"CARPI","MODENA","649348.157503","4964833.646974","44.821286100092244","10.889047516002371"
1111,2937,36005,"Fabbricati della Corte di Fossoli annesso rustico","via","Mar Nero",27,,"Carpi","Modena","VIA","MAR NERO",27,,"CARPI","MODENA","649072.264462","4964695.455323","44.82010040211788","10.885519200953818"
130,272,36005,"Casa di Guardi Ponticelli",,"S.S. 468 Motta n. 100",0,,"Carpi","Modena","STRADA","S.468 MOTTA",100,,"CARPI","MODENA","653121.46268","4964611.359222","44.818486912736056","10.936680724202787"
705,2299,38021,"Chiesa parrocchiale dei SS. Carlo e Benedetto/Oratorio Ghisilieri/Chiesa Vecchia chiesa","via","Chiesa",11,,"Sant'Agostino","Ferrara","VIA","CHIESA",11,,"SANT'AGOSTINO","FERRARA","690441.438268","4964449.063636","44.808050858494347","11.408267358014795"
706,2300,38021,"Chiesa parrocchiale dei SS. Carlo e Benedetto/Oratorio Ghisilieri/Chiesa Vecchia Canonica","via","Chiesa",11,,"Sant'Agostino","Ferrara","VIA","CHIESA",11,,"SANT'AGOSTINO","FERRARA","690441.438268","4964449.063636","44.808050858494347","11.408267358014795"
1706,2131,38018,"Canonica della Chiesa della Beata Vergine del Rosario di Coronella","via","Coronella",26,,"Poggio Renatico","Ferrara","VIA","CORONELLA",26,,"POGGIO RENATICO","FERRARA","699425.631269","4964313.705111","44.804382136552199","11.521718355017775"
810,2450,36005,"Chiesa parrocchiale della Conversione di S. Paolo Apostolo chiesa con campanile","via","Budrione-Migliarina",42,,"Carpi","Modena","VIA","BUDRIONE MIGLIARINA EST",42,,"CARPI","MODENA","646930.040358","4964245.319599","44.816494371230107","10.858307790580481"
811,2452,36005,"Chiesa parrocchiale della Conversione di S. Paolo Apostolo Opere parrocchiali","via","Budrione-Migliarina",42,,"Carpi","Modena","VIA","BUDRIONE MIGLIARINA EST",42,,"CARPI","MODENA","646930.040358","4964245.319599","44.816494371230107","10.858307790580481"
1135,2969,36005,"Ex Casino Magiera","via","Budrione Migliarina",26,,"Carpi","Modena","VIA","BUDRIONE MIGLIARINA EST",26,,"CARPI","MODENA","647454.838624","4964228.629032","44.816236024410607","10.864936864507586"
1136,2970,36005,"Fabbricato ex Societ Olivia","via","Budrione Migliarina Est",33,,"Carpi","Modena","VIA","BUDRIONE MIGLIARINA EST",33,,"CARPI","MODENA","646926.895279","4964202.078616","44.816105958658966","10.858255534215257"
1707,2150,36004,"Oratorio Madonna del Bosco della Saliceta/Oratorio Beata Vergine del Bosco","via","Madonna",0,,"Camposanto","Modena","VIA","Madonna",0,,"CAMPOSANTO","MODENA","666969.418882","4964128.918815","44.811043207855889","11.111557354196753"
686,2279,38004,"Chiesa parrocchiale di San Giorgio e campanile chiesa con campanile","via","Pedagna",0,,"Cento","Ferrara","VIA","PEDAGNA [BUONACOMPRA]",0,,"CENTO","FERRARA","685659.971062","4964097.050173","44.806143302735826","11.347725155831872"
687,2280,38004,"Chiesa parrocchiale di San Giorgio e campanile canonica","via","Pedagna",0,,"Cento","Ferrara","VIA","PEDAGNA [BUONACOMPRA]",0,,"CENTO","FERRARA","685659.971062","4964097.050173","44.806143302735826","11.347725155831872"
86,187,38021,"Vie della Zona Centrale della Frz San Carlo",,"Gramsci",0,,"Sant'Agostino","Ferrara","VIALE","A.GRAMSCI",0,,"SANT'AGOSTINO","FERRARA","690300.442503","4963920.772169","44.803336828770128","11.406288275653974"
577,2127,38008,"Chiesa parrocchiale di San Carlo Borromeo","via","del Platano",65,,"Ferrara","Ferrara","VIA","DEL PLATANO",65,,"FERRARA","FERRARA","726766.072043","4963799.286011","44.791604346367095","11.866800224835965"
2022,9723,36039,"Magazzino Impianto Bozzala","via","Bozzala",15,,"San Prospero","Modena","VIA","Bozzala",0,,"SAN PROSPERO","MODENA","659945.583385","4963565.126705","44.80757844549904","11.022610474805605"
1278,3245,35034,"Cimitero","via","dei Martiri",0,,"Rio Saliceto","Reggio nell'Emilia","VIA","dei Martiri",0,,"RIO SALICETO","REGGIO NELL'EMILIA","642421.644738","4963526.705922","44.810941883189599","10.801114803161905"
1128,2960,36005,"Fabbricato ex scuola Elementare - centro arti decorative",,,0,,"Carpi","Modena","VIA","DELLA VITE",0,,"CARPI","MODENA","651386.025517","4963485.263076","44.808725256882866","10.914407871978057"
808,2446,36005,"Chiesa parrocchiale di S. Nicola Vescovo / S. Nicola di Bari chiesa con campanile","via","Chiesa",61,,"Carpi","Modena","VIA","CHIESA DI SAN MARTINO S.",0,,"CARPI","MODENA","657809.779981","4963323.838282","44.805882668554815","10.995543521973358"
